#gene_name v65ES_Rep1 v65ES_Rep2 pNPC_Rep1 pNPC_Rep2
uc007bjb.1 1 0 4 10
uc007bjc.1 0 0 0 0
uc007bjd.2 10 3 7 20
uc007bjg.1 0 0 0 0
uc007bjh.1 0 0 0 0
uc007bji.1 0 0 0 0
uc007bjj.1 0 0 0 0
uc007bjk.1 0 0 0 0
uc007bjm.2 2028 382 28 88
uc007bjo.2 0 0 0 0
uc007bjp.1 15 4 3 6
uc007bjq.1 0 0 0 0
uc007bjr.2 118 34 2 4
uc007bjs.2 4 0 0 0
uc007bjt.2 11093 2275 147 458
uc007bju.1 169 40 1 2
uc007bjv.1 0 0 0 0
uc007bjw.1 0 0 0 0
uc007bjx.1 0 0 0 0
uc007bjy.1 0 0 0 0
uc007bjz.1 0 0 0 0
uc007bka.1 0 0 0 0
uc007bkb.1 105 28 0 2
uc007bkc.1 5 1 0 0
uc007bkd.1 141 19 1 7
uc007bke.1 3 1 0 0
uc007bkf.1 9 2 0 0
uc007bkg.2 5831 1304 17 63
uc007bkh.1 7 1 1 0
uc007bki.2 0 0 0 0
uc007bkj.2 25 0 0 1
uc007bkk.1 12 0 0 9
uc007bkl.2 6100 1056 49 181
uc007bkn.1 0 0 5 11
uc007bko.2 0 0 0 1
uc007bkp.2 8 1 0 0
uc007bkq.2 3 0 0 2
uc007bkr.2 6 0 0 2
uc007bks.2 395 60 12 43
uc007bkt.2 0 0 0 0
uc007bku.2 0 0 0 0
uc007bkv.2 34506 7438 1464 5170
uc007bkw.1 8405 2497 4838 17253
uc007bkx.1 12 1 34 83
uc007bky.1 0 0 0 0
uc007bkz.2 0 0 0 0
uc007bla.1 0 0 0 0
uc007blb.1 0 0 0 0
uc007blc.1 0 0 0 0
uc007bld.1 0 0 0 6
uc007blf.2 0 0 0 0
uc007blg.2 0 0 0 0
uc007bli.1 4 0 0 0
uc007blk.2 0 0 0 0
uc007bll.1 1367 207 12 35
uc007blm.1 0 0 0 0
uc007bln.1 0 0 0 0
uc007blo.1 35 10 2 9
uc007blp.1 3 0 0 1
uc007blq.1 2 0 0 0
uc007blr.2 0 0 0 0
uc007bls.1 274 50 23 72
uc007blt.1 0 0 0 0
uc007blu.1 0 0 0 0
uc007blv.2 1231 268 118 406
uc007blw.1 8 0 0 0
uc007blx.1 0 0 0 0
uc007bly.2 96 26 0 0
uc007blz.2 1057 334 256 855
uc007bma.2 5 0 0 4
uc007bmb.2 74 13 1 8
uc007bmc.2 0 0 0 0
uc007bmd.2 1 0 0 0
uc007bme.1 8 0 0 2
uc007bmf.2 11242 2111 254 699
uc007bmg.1 2 0 2 9
uc007bmh.1 0 0 2 5
uc007bmi.1 0 0 1 0
uc007bmj.1 0 0 0 0
uc007bmk.1 0 0 0 0
uc007bml.1 0 0 0 0
uc007bmm.1 0 0 0 0
uc007bmn.1 27 9 0 7
uc007bmo.1 0 0 0 0
uc007bmp.1 0 0 0 0
uc007bmq.1 1 2 0 0
uc007bmr.1 0 0 0 0
uc007bms.2 0 0 0 0
uc007bmt.2 0 0 0 0
uc007bmu.1 0 0 0 0
uc007bmv.1 0 0 0 0
uc007bmw.1 1 0 0 0
uc007bmx.1 0 1 0 0
uc007bmy.1 3153 710 68 226
uc007bmz.1 10 0 0 1
uc007bna.1 34 6 0 2
uc007bnb.2 4 1 0 0
uc007bnc.1 0 0 0 0
uc007bne.1 136 33 1 2
uc007bnf.2 30 15 0 0
uc007bng.2 20 12 3 4
uc007bnh.2 0 0 0 0
uc007bni.1 1 0 0 0
uc007bnj.1 2 0 0 0
uc007bnk.1 0 0 0 0
uc007bnl.1 2 2 0 1
uc007bnm.1 0 0 0 0
uc007bnn.2 376 72 10 67
uc007bno.1 1 0 0 0
uc007bnp.1 2 0 1 0
uc007bnq.1 0 0 0 0
uc007bnr.1 0 0 0 0
uc007bns.1 0 0 0 0
uc007bnt.1 0 0 0 0
uc007bnu.1 0 0 0 0
uc007bnv.1 0 0 0 1
uc007bnw.2 0 0 0 0
uc007bnx.1 1222 263 152 451
uc007bny.1 23 7 3 12
uc007bnz.1 13 5 1 7
uc007boa.1 0 0 0 0
uc007bob.1 70 24 10 33
uc007boc.1 5 0 1 0
uc007bod.1 0 0 0 0
uc007boe.1 0 0 0 0
uc007bog.1 3 0 0 0
uc007boh.2 0 0 0 0
uc007boi.2 0 0 0 0
uc007boj.1 0 0 0 0
uc007bok.1 11387 2865 5 12
uc007bol.1 2 1 0 0
uc007bom.2 0 0 0 0
uc007bon.2 31 6 9 27
uc007boo.2 0 0 0 0
uc007bop.2 0 0 0 0
uc007boq.1 0 0 0 0
uc007bor.1 0 0 0 0
uc007bos.1 0 0 0 0
uc007bot.2 0 0 0 0
uc007bou.2 14 0 0 1
uc007bow.2 50 7 2 4
uc007box.1 817 218 0 6
uc007boy.1 0 1 0 0
uc007boz.1 0 0 0 0
uc007bpa.1 0 2 0 0
uc007bpb.1 0 0 0 0
uc007bpc.1 5 0 0 1
uc007bpd.1 1 1 0 0
uc007bpe.1 0 0 0 0
uc007bpf.1 0 0 0 0
uc007bpg.1 8 0 1 0
uc007bph.1 16 6 2 13
uc007bpi.2 0 0 0 0
uc007bpj.2 0 0 0 0
uc007bpk.2 0 0 0 0
uc007bpl.2 0 0 0 0
uc007bpm.2 0 0 0 0
uc007bpn.2 23 10 0 5
uc007bpo.2 39 9 2 4
uc007bpp.2 39 4 3 11
uc007bpq.2 0 0 0 0
uc007bpr.2 8 1 0 3
uc007bps.1 5 5 3 4
uc007bpt.2 0 0 0 0
uc007bpu.1 4 0 1 0
uc007bpv.2 0 0 0 0
uc007bpw.2 11 6 1 6
uc007bpx.2 0 0 0 0
uc007bpy.1 0 0 0 0
uc007bpz.1 1045 189 4 19
uc007bqa.1 23 3 0 0
uc007bqb.2 0 0 0 0
uc007bqc.2 0 0 0 0
uc007bqd.1 0 0 0 1
uc007bqe.1 11 1 1 0
uc007bqf.1 6 2 0 1
uc007bqg.1 0 0 0 0
uc007bqh.1 0 0 0 0
uc007bqi.1 0 0 0 0
uc007bqj.2 0 1 0 0
uc007bqk.1 0 0 0 0
uc007bql.2 0 0 0 0
uc007bqm.2 0 0 0 0
uc007bqn.2 0 0 0 0
uc007bqo.2 0 0 0 0
uc007bqp.2 0 0 0 0
uc007bqq.1 13 0 0 0
uc007bqr.1 0 0 0 0
uc007bqs.1 0 0 0 0
uc007bqu.2 1483 296 34 111
uc007bqv.1 0 0 0 0
uc007bqw.2 0 2 0 1
uc007bqx.1 6 2 1 2
uc007bqy.1 1247 238 35 86
uc007bqz.2 997 207 2018 6300
uc007bra.2 10 1 3 18
uc007brb.2 0 0 0 0
uc007brc.1 0 0 0 0
uc007brd.1 1 1 0 0
uc007bre.1 1 0 6 12
uc007brf.1 0 0 0 0
uc007brg.2 0 0 0 0
uc007brh.2 0 0 0 0
uc007bri.2 0 0 0 2
uc007brj.1 0 0 0 0
uc007brk.1 0 0 0 0
uc007brl.1 0 0 0 0
uc007brm.1 0 0 0 0
uc007brn.1 0 0 0 0
uc007brp.2 217 54 190 569
uc007brq.2 0 0 0 1
uc007brr.1 0 0 0 1
uc007brt.1 6 0 0 1
uc007bru.1 0 0 0 0
uc007brv.1 0 0 0 0
uc007brw.1 1 0 1 0
uc007brx.1 0 0 0 0
uc007bry.1 0 0 0 0
uc007brz.1 0 0 0 0
uc007bsa.1 0 0 0 0
uc007bsb.1 0 0 0 0
uc007bsc.1 0 0 0 0
uc007bsd.1 0 0 0 0
uc007bse.1 0 0 0 0
uc007bsf.1 0 0 0 0
uc007bsg.1 0 0 0 0
uc007bsh.1 0 0 0 0
uc007bsi.2 0 0 0 0
uc007bsj.2 0 0 0 0
uc007bsk.2 0 0 0 0
uc007bsl.2 0 0 0 0
uc007bsm.2 0 0 0 0
uc007bsn.2 0 0 0 0
uc007bso.2 0 0 0 0
uc007bsp.2 0 0 0 0
uc007bsq.2 0 0 0 0
uc007bsr.2 0 0 0 0
uc007bss.1 2 1 0 0
uc007bst.2 568 107 40 156
uc007bsu.1 0 1 0 1
uc007bsv.2 4 0 0 0
uc007bsw.1 21 4 57 123
uc007bsx.1 0 0 0 0
uc007bsy.1 6880 1062 106 269
uc007bsz.1 3 1 0 0
uc007bta.1 32 9 1 1
uc007btb.1 2 0 0 0
uc007btc.2 54 18 4 27
uc007btd.1 28 7 1 8
uc007bte.1 0 0 0 0
uc007btf.1 0 0 0 0
uc007btg.2 0 0 0 0
uc007bth.2 0 0 0 0
uc007bti.1 0 0 0 0
uc007btj.1 0 0 0 0
uc007btk.1 0 0 0 0
uc007btl.1 3 0 0 0
uc007btm.1 0 0 0 0
uc007btn.1 0 0 0 0
uc007bto.1 1 1 0 0
uc007btp.1 0 0 0 0
uc007btq.1 0 0 0 0
uc007btr.1 0 0 0 0
uc007bts.1 0 0 0 0
uc007btt.1 0 0 0 0
uc007btu.1 0 0 0 0
uc007btv.1 0 0 0 0
uc007btw.1 0 0 0 0
uc007btx.1 0 0 0 0
uc007bty.1 0 0 0 0
uc007btz.1 0 0 0 0
uc007bua.1 0 0 0 0
uc007bub.1 0 0 0 0
uc007buc.1 2 0 0 0
uc007bud.1 1 0 0 0
uc007bue.1 0 0 0 0
uc007buf.1 0 0 0 0
uc007bug.1 0 0 0 0
uc007buh.1 0 0 0 0
uc007bui.2 0 0 0 0
uc007buj.2 0 0 0 0
uc007bul.2 0 0 0 0
uc007bum.2 0 0 0 0
uc007bup.2 0 0 6 25
uc007buq.1 0 0 0 0
uc007bur.2 0 0 0 0
uc007bus.2 0 0 0 0
uc007but.2 0 0 0 0
uc007buu.2 0 0 0 0
uc007buv.2 0 0 0 0
uc007buw.2 0 0 0 0
uc007bux.2 0 0 0 0
uc007buy.1 6836 1280 192 597
uc007buz.1 0 0 0 0
uc007bva.1 16 2 0 5
uc007bvb.1 78 19 0 2
uc007bvc.1 0 0 0 0
uc007bvd.1 11 3 0 2
uc007bve.1 0 0 0 0
uc007bvf.1 150 36 9 19
uc007bvg.1 0 0 0 0
uc007bvh.1 0 0 0 0
uc007bvi.1 0 0 0 0
uc007bvj.1 0 0 0 1
uc007bvk.2 5868 1373 0 0
uc007bvl.1 3538 713 124 312
uc007bvm.1 43 10 2 5
uc007bvn.1 2 0 0 0
uc007bvo.2 5 1 0 0
uc007bvp.1 113187 31031 1618 4273
uc007bvq.1 0 0 0 0
uc007bvr.1 3 0 0 0
uc007bvs.1 0 0 0 0
uc007bvt.1 4 3 2 5
uc007bvu.2 1 1 0 0
uc007bvv.2 0 0 0 0
uc007bvw.2 0 0 0 0
uc007bvx.1 1 0 0 0
uc007bvy.1 0 0 0 0
uc007bvz.1 0 0 0 0
uc007bwa.1 0 0 0 0
uc007bwb.1 0 0 0 0
uc007bwc.1 0 0 0 0
uc007bwd.1 0 0 0 0
uc007bwe.1 14 5 0 0
uc007bwf.1 0 0 0 0
uc007bwg.1 0 0 0 0
uc007bwh.1 1 3 0 0
uc007bwi.1 0 0 0 0
uc007bwj.1 0 0 0 0
uc007bwk.1 0 0 0 0
uc007bwl.1 887 188 35 94
uc007bwm.1 0 0 0 0
uc007bwn.1 0 0 0 0
uc007bwo.1 48 17 7 30
uc007bwp.2 0 0 0 0
uc007bwq.2 14 6 1 0
uc007bwr.2 0 0 0 0
uc007bws.2 0 0 0 0
uc007bwt.2 0 0 0 0
uc007bwu.2 0 0 0 0
uc007bwv.1 23 6 1 3
uc007bww.2 0 0 0 0
uc007bwx.2 0 0 0 1
uc007bwy.2 0 0 0 0
uc007bwz.2 0 0 0 0
uc007bxa.2 0 0 0 0
uc007bxb.2 0 0 0 0
uc007bxc.2 0 0 0 0
uc007bxd.2 0 0 0 0
uc007bxe.2 0 0 0 0
uc007bxf.2 0 0 0 0
uc007bxg.2 0 0 0 0
uc007bxh.2 0 0 0 0
uc007bxi.1 0 0 0 0
uc007bxj.1 113 18 6 18
uc007bxk.1 0 0 0 0
uc007bxl.1 0 0 0 0
uc007bxm.1 17 2 1 1
uc007bxn.1 0 0 0 0
uc007bxo.1 178 28 11 11
uc007bxp.1 656 101 10 40
uc007bxq.1 12 1 1 8
uc007bxr.1 0 0 0 0
uc007bxs.1 1 0 0 0
uc007bxu.2 6 5 0 2
uc007bxv.2 0 0 0 0
uc007bxw.1 0 0 0 0
uc007bxx.1 1 0 0 0
uc007bxy.1 0 0 0 0
uc007bxz.1 0 0 0 0
uc007bya.1 0 0 0 0
uc007byb.1 0 0 0 0
uc007byc.1 26 4 0 0
uc007byd.2 4 0 0 0
uc007bye.1 0 0 0 0
uc007byf.1 0 0 0 0
uc007byg.1 0 0 0 0
uc007byh.1 0 0 0 0
uc007byi.1 0 0 0 0
uc007byj.2 51 10 10 22
uc007byk.1 0 0 0 0
uc007bym.2 112 24 8 23
uc007byn.2 0 0 0 0
uc007byo.1 322 59 37 96
uc007byq.1 0 0 0 0
uc007byr.1 0 0 0 0
uc007bys.1 8 0 0 0
uc007byt.1 823 163 62 189
uc007byu.1 128 26 0 0
uc007byv.1 4411 1087 192 630
uc007byw.1 0 0 0 0
uc007byx.1 0 0 0 0
uc007byy.1 0 0 0 0
uc007byz.2 0 0 0 0
uc007bza.2 0 0 0 0
uc007bzb.1 2299 532 9 13
uc007bzc.1 164 47 9 32
uc007bzd.1 0 0 0 0
uc007bze.1 0 0 0 0
uc007bzf.2 0 0 0 0
uc007bzg.2 1 0 0 0
uc007bzh.1 249 46 4 13
uc007bzi.1 5708 1158 178 610
uc007bzk.1 0 0 0 0
uc007bzl.2 107 22 0 1
uc007bzm.2 9 1 0 1
uc007bzn.2 0 0 0 0
uc007bzo.2 7 2 0 0
uc007bzp.2 0 0 0 0
uc007bzq.2 0 0 0 0
uc007bzr.2 0 0 0 0
uc007bzs.2 0 0 0 0
uc007bzt.2 0 0 2 1
uc007bzu.2 2 1 0 2
uc007bzv.1 38 10 0 0
uc007bzw.2 0 0 0 0
uc007bzx.2 2 3 112 451
uc007bzy.1 0 0 0 0
uc007bzz.1 0 0 0 0
uc007caa.1 0 0 0 0
uc007cab.1 0 0 0 0
uc007cac.1 3 0 0 0
uc007cad.1 0 0 0 0
uc007cae.1 14 8 0 1
uc007caf.1 406 103 17 81
uc007cag.1 1 0 0 0
uc007cah.1 17 0 2 2
uc007cai.1 6 4 0 0
uc007caj.1 78 13 2 5
uc007cak.1 151 32 4 10
uc007cal.1 0 0 0 0
uc007cam.1 15 1 1 3
uc007can.1 0 0 0 0
uc007cao.1 0 0 0 0
uc007cap.1 0 0 0 0
uc007caq.1 0 0 0 0
uc007cas.2 0 0 0 0
uc007cat.2 8 9 3 13
uc007cau.1 0 0 0 0
uc007cav.1 0 0 0 0
uc007caw.1 0 0 0 6
uc007cax.2 292 61 3 9
uc007cay.2 0 0 0 0
uc007caz.1 0 0 0 0
uc007cba.1 0 0 0 0
uc007cbb.2 9 3 1 0
uc007cbc.1 0 0 0 0
uc007cbd.1 88 13 0 0
uc007cbe.1 2 0 0 0
uc007cbf.1 0 0 0 0
uc007cbg.1 0 1 0 2
uc007cbh.1 9653 2031 481 1370
uc007cbi.1 0 0 0 0
uc007cbj.1 0 0 0 0
uc007cbk.2 0 0 0 0
uc007cbl.2 0 0 0 0
uc007cbm.1 0 0 0 0
uc007cbn.1 0 0 0 0
uc007cbo.1 1 0 0 0
uc007cbp.2 0 0 0 0
uc007cbq.2 0 1 0 0
uc007cbr.1 1 0 0 0
uc007cbs.1 1404 368 620 2062
uc007cbt.1 0 0 0 0
uc007cbu.1 257 68 11 35
uc007cbv.1 14 3 5 21
uc007cbw.2 133 50 104 295
uc007cbx.1 110 22 5 14
uc007cby.1 1054 258 90 297
uc007cbz.2 0 0 0 0
uc007cca.2 0 0 0 0
uc007ccb.2 1 0 0 0
uc007ccc.1 0 0 0 0
uc007ccd.1 0 0 0 0
uc007cce.1 0 0 0 0
uc007ccf.1 0 0 0 0
uc007ccg.1 0 0 0 0
uc007cch.1 0 0 0 0
uc007cci.1 0 0 0 0
uc007ccj.1 0 0 0 0
uc007cck.1 0 0 0 0
uc007ccl.1 0 0 0 0
uc007ccm.1 0 0 0 0
uc007ccn.1 0 0 0 0
uc007cco.1 0 0 0 0
uc007ccp.1 0 0 0 0
uc007ccq.1 0 0 0 0
uc007ccr.1 0 0 0 0
uc007ccs.1 0 0 0 0
uc007cct.1 0 0 0 0
uc007ccu.1 0 0 0 0
uc007ccv.1 0 0 0 0
uc007ccw.1 0 0 0 0
uc007ccx.1 0 0 0 0
uc007ccy.1 0 0 0 0
uc007ccz.1 0 0 0 0
uc007cda.1 0 0 0 0
uc007cdb.1 0 0 0 0
uc007cdc.2 0 0 0 0
uc007cdd.2 0 0 0 0
uc007cde.2 1 0 1 3
uc007cdf.2 0 0 1 0
uc007cdg.2 0 0 0 0
uc007cdh.2 0 0 1 2
uc007cdi.1 0 0 0 0
uc007cdj.2 0 0 0 0
uc007cdk.2 0 0 0 0
uc007cdl.1 23 6 0 0
uc007cdm.1 101 27 19 29
uc007cdn.1 5 2 0 2
uc007cdo.1 681 162 15 49
uc007cdp.1 137 32 0 14
uc007cdq.1 2 1 1 0
uc007cdr.1 7 0 0 3
uc007cdt.2 49 5 1 5
uc007cdu.1 87 31 2 7
uc007cdv.1 2001 370 39 112
uc007cdw.1 10 4 0 1
uc007cdx.1 0 0 0 0
uc007cdy.1 14 2 0 1
uc007cdz.1 129 26 4 19
uc007cea.2 0 0 0 0
uc007ceb.2 41 13 2 6
uc007cec.2 9 1 0 7
uc007ced.1 2259 487 245 881
uc007cee.1 725 154 122 447
uc007cef.1 0 0 0 0
uc007ceg.1 0 0 0 0
uc007ceh.1 2 0 0 1
uc007cei.1 3 0 0 0
uc007cej.1 1850 402 178 571
uc007cek.2 3327 508 26 87
uc007cel.1 360 101 7 31
uc007cem.2 869 141 28 94
uc007cen.1 0 0 0 0
uc007ceo.2 4 3 0 1
uc007cep.2 0 0 0 0
uc007ceq.2 0 0 0 0
uc007cer.2 0 0 0 0
uc007ces.1 3 0 0 0
uc007cet.1 19 1 0 0
uc007ceu.1 0 0 0 0
uc007cev.1 0 0 0 0
uc007cew.1 0 0 0 0
uc007cex.2 1 0 0 0
uc007cey.2 23 9 3 5
uc007cfa.1 0 0 0 0
uc007cfb.1 0 0 0 0
uc007cfc.1 82 13 0 0
uc007cfd.1 87 9 3 2
uc007cfe.1 0 0 0 0
uc007cff.1 0 0 0 0
uc007cfg.2 8 1 3 10
uc007cfh.2 0 0 0 0
uc007cfi.2 3 0 0 3
uc007cfk.2 0 0 0 0
uc007cfl.1 0 0 0 0
uc007cfm.1 1 0 0 1
uc007cfn.1 1 0 0 0
uc007cfo.1 0 0 0 0
uc007cfp.1 0 0 0 0
uc007cfq.1 0 0 0 0
uc007cfr.1 2 0 0 0
uc007cfs.1 0 0 0 0
uc007cft.1 0 0 0 0
uc007cfu.2 0 0 0 0
uc007cfv.2 0 0 0 0
uc007cfw.2 0 0 0 0
uc007cfx.1 0 0 1 1
uc007cfy.1 0 0 0 0
uc007cfz.1 0 0 0 0
uc007cga.1 11 1 0 2
uc007cgb.1 0 0 0 0
uc007cgc.1 5 2 85 263
uc007cge.1 0 0 0 0
uc007cgf.2 117 15 3 18
uc007cgg.2 18 2 1 0
uc007cgh.2 0 0 0 0
uc007cgi.2 2 0 0 0
uc007cgj.2 7 5 3 0
uc007cgk.2 0 0 0 0
uc007cgl.2 0 0 0 0
uc007cgm.2 0 0 0 0
uc007cgn.2 0 0 0 0
uc007cgo.1 4 2 0 2
uc007cgp.1 37 9 1 0
uc007cgq.2 0 0 0 0
uc007cgr.2 0 0 0 0
uc007cgs.2 0 0 0 0
uc007cgt.2 0 0 0 0
uc007cgu.2 1 0 0 0
uc007cgv.2 467 94 125 408
uc007cgw.1 17 0 13 31
uc007cgx.1 0 0 0 0
uc007cgy.2 1264 259 20 80
uc007cgz.2 2221 398 29 88
uc007cha.1 0 0 0 0
uc007chb.1 0 0 0 0
uc007chc.2 0 0 0 0
uc007chd.2 0 0 0 0
uc007che.2 0 0 0 0
uc007chf.1 0 0 0 0
uc007chg.2 0 0 0 0
uc007chh.1 0 0 0 0
uc007chi.1 0 0 0 0
uc007chk.2 0 0 0 0
uc007chl.1 0 0 1 0
uc007chm.2 0 0 0 0
uc007chn.2 0 0 0 0
uc007chp.2 0 0 0 0
uc007chr.2 0 0 1 0
uc007chs.2 0 0 0 0
uc007cht.2 0 0 0 0
uc007chu.1 0 0 0 0
uc007chv.1 0 0 0 0
uc007chw.1 0 0 0 0
uc007chx.1 0 0 10 9
uc007chy.1 151 30 6 19
uc007chz.1 0 0 0 0
uc007cia.1 0 0 0 0
uc007cib.1 8253 1495 178 593
uc007cic.2 1828 322 38 94
uc007cid.1 7 1 0 3
uc007cie.1 37 16 3 14
uc007cif.1 1 1 0 0
uc007cih.2 262 35 17 70
uc007cii.2 0 0 0 0
uc007cij.2 0 0 0 0
uc007cik.1 22 4 0 0
uc007cil.1 24602 4790 0 0
uc007cim.1 461 134 5 25
uc007cin.1 0 0 0 0
uc007cio.1 0 0 0 0
uc007cip.1 0 0 0 0
uc007ciq.1 0 0 0 1
uc007cir.1 1576 368 99 303
uc007cis.2 2179 481 143 553
uc007cit.1 3 0 1 1
uc007ciu.1 1032 241 99 272
uc007civ.1 4 1 2 3
uc007ciw.2 0 0 0 0
uc007cix.2 5 4 1 1
uc007ciy.2 0 0 0 0
uc007ciz.1 254 30 19 49
uc007cja.1 882 165 47 151
uc007cjb.1 0 0 0 0
uc007cjc.1 0 0 0 0
uc007cjd.1 422 79 11 44
uc007cje.1 7 3 14 26
uc007cjf.2 24 3 1 3
uc007cjg.1 6 2 1 9
uc007cjh.2 1 0 0 0
uc007cji.1 0 0 0 2
uc007cjj.1 3 1 0 0
uc007cjk.1 2 0 1 1
uc007cjl.1 0 0 0 0
uc007cjm.2 50 10 5 21
uc007cjn.1 4 0 14 33
uc007cjo.1 0 0 1 1
uc007cjp.1 0 0 0 0
uc007cjq.1 0 1 0 0
uc007cjr.1 9 2 0 2
uc007cjs.1 5 1 0 1
uc007cju.2 0 0 0 0
uc007cjw.2 9406 1773 114 332
uc007cjx.2 0 0 0 3
uc007cjy.1 0 0 0 0
uc007cjz.1 0 0 0 0
uc007cka.1 0 0 0 0
uc007ckb.1 0 0 0 0
uc007ckc.1 0 0 0 0
uc007ckd.1 0 0 0 0
uc007cke.1 6 0 0 1
uc007ckf.1 0 0 0 0
uc007ckg.1 506 78 27 58
uc007ckh.2 27 5 0 0
uc007cki.1 0 0 0 0
uc007ckj.1 1 1 1 2
uc007ckk.1 0 0 0 0
uc007ckl.1 0 0 0 0
uc007ckm.1 0 0 0 0
uc007ckn.1 0 0 0 0
uc007cko.1 0 0 0 0
uc007ckp.1 7 1 0 5
uc007ckq.1 6 2 0 0
uc007ckr.1 0 0 0 0
uc007cks.1 0 1 0 0
uc007ckt.2 202 33 59 173
uc007cku.1 0 0 0 0
uc007ckv.1 2 0 0 0
uc007ckw.1 7 1 0 3
uc007ckx.1 0 0 0 0
uc007cky.1 129 41 5 11
uc007ckz.1 0 0 0 0
uc007cla.1 298 66 6 3
uc007clb.1 116 25 3 7
uc007clc.2 1962 342 33 105
uc007cld.1 0 0 0 0
uc007cle.1 27 5 3 3
uc007clf.1 0 0 0 0
uc007clg.1 11 0 0 0
uc007clh.1 18 11 2 6
uc007cli.1 10 3 1 2
uc007clj.1 4 1 1 0
uc007clk.1 29 0 3 5
uc007cll.1 1582 303 75 258
uc007clm.1 22 1 0 0
uc007cln.1 0 0 0 0
uc007clo.1 148 28 1 6
uc007clp.2 480 64 2 40
uc007clr.2 8 2 1 2
uc007cls.1 0 0 0 0
uc007clt.1 0 0 0 0
uc007clu.2 0 0 0 0
uc007clv.2 3 0 0 0
uc007clw.1 0 0 0 0
uc007clx.1 0 0 0 0
uc007cly.1 28 4 0 0
uc007clz.1 17 3 0 0
uc007cma.1 0 0 0 0
uc007cmb.2 5 2 0 0
uc007cmc.1 0 0 0 0
uc007cmd.2 0 0 0 0
uc007cme.2 0 0 0 0
uc007cmf.2 0 0 0 0
uc007cmg.2 129 20 8 10
uc007cmh.2 146 27 8 28
uc007cmi.2 8 3 0 0
uc007cmj.2 4 0 0 0
uc007cmk.1 0 0 0 0
uc007cml.1 0 0 0 0
uc007cmn.1 4 0 0 0
uc007cmo.1 3 0 0 0
uc007cmq.2 0 0 0 0
uc007cmr.1 0 0 0 0
uc007cms.1 0 0 0 0
uc007cmt.1 0 0 0 0
uc007cmu.2 24 1 0 0
uc007cmv.1 2408 550 463 1485
uc007cmw.1 4326 983 53 209
uc007cmx.2 6 1 0 0
uc007cmy.2 46 9 0 0
uc007cmz.2 0 0 0 0
uc007cna.2 0 0 0 0
uc007cnb.2 86 25 2 7
uc007cnc.1 3 0 0 0
uc007cnd.1 0 0 0 0
uc007cne.1 0 0 0 0
uc007cnf.1 2 0 0 1
uc007cng.2 0 0 0 1
uc007cni.1 54 7 9 36
uc007cnj.1 17 1 5 11
uc007cnk.1 502 110 58 171
uc007cnl.1 0 0 0 0
uc007cnm.1 550 133 93 280
uc007cnn.2 0 0 0 0
uc007cno.1 0 0 0 0
uc007cnp.1 0 0 0 0
uc007cnq.1 0 0 0 0
uc007cnr.1 0 0 0 0
uc007cns.1 16 7 0 0
uc007cnt.2 228 49 4 1
uc007cnu.2 1754 428 108 341
uc007cnv.2 10 0 2 6
uc007cnw.1 0 0 0 0
uc007cnx.2 0 0 0 0
uc007cny.2 0 0 0 0
uc007cnz.1 0 0 0 0
uc007coa.1 0 0 0 0
uc007cob.1 5 1 1 1
uc007coc.1 161 36 29 54
uc007cod.1 79 10 12 43
uc007coe.2 6 1 1 2
uc007cof.2 0 0 0 0
uc007cog.2 0 0 0 0
uc007coh.2 253 71 0 1
uc007coi.2 1010 247 7 18
uc007coj.2 0 0 0 0
uc007cok.2 0 0 0 0
uc007col.1 0 0 0 0
uc007com.2 0 0 0 0
uc007con.1 118 36 1 3
uc007coo.2 0 0 0 0
uc007cop.2 2 0 0 0
uc007coq.1 5 0 0 0
uc007cor.1 0 0 0 0
uc007cos.1 1 1 0 5
uc007cot.1 42 8 5 21
uc007cou.1 497 72 9 52
uc007cov.1 5 1 0 0
uc007cow.2 0 0 0 0
uc007cox.2 0 0 0 0
uc007coy.2 7 1 0 1
uc007coz.2 151 32 4 4
uc007cpa.1 0 0 0 0
uc007cpb.1 0 0 0 0
uc007cpc.1 0 0 0 0
uc007cpd.2 0 0 0 0
uc007cpe.2 1 1 0 1
uc007cpf.2 0 0 0 0
uc007cpg.2 1 0 0 0
uc007cph.1 0 0 0 0
uc007cpi.2 15 6 60 186
uc007cpj.2 604 143 32 52
uc007cpk.1 13 3 0 1
uc007cpl.1 0 0 0 0
uc007cpm.1 0 0 0 0
uc007cpn.1 0 0 0 0
uc007cpo.1 0 0 0 0
uc007cpp.1 0 0 0 0
uc007cpq.1 2 1 0 1
uc007cpr.1 1 0 0 3
uc007cps.2 0 0 0 0
uc007cpt.2 2375 458 76 254
uc007cpu.2 1 0 0 0
uc007cpv.2 0 0 0 0
uc007cpw.1 0 0 0 0
uc007cpx.2 0 0 0 0
uc007cpy.1 4 0 0 0
uc007cqa.1 0 0 0 0
uc007cqb.1 0 0 0 0
uc007cqc.1 0 0 0 0
uc007cqd.1 0 0 0 0
uc007cqe.1 0 0 0 0
uc007cqf.1 9 1 0 0
uc007cqg.2 5 1 0 2
uc007cqh.2 0 0 0 0
uc007cqi.2 0 0 0 0
uc007cqj.1 3 1 1 0
uc007cqk.1 57 20 13 42
uc007cql.2 9273 1491 126 460
uc007cqm.1 0 0 0 0
uc007cqn.1 0 0 0 0
uc007cqo.1 0 0 0 0
uc007cqp.1 0 0 0 0
uc007cqq.1 13 1 0 1
